Bloco;Unidade;Tipo;Mˆs;Data Leitura;Leitura Anterior;Leitura Atual;Consumo;Custo;Custo Adicional;Total;Houve Troca de Medidor?;Validade Medidor;Observa‡Æo;Imagem
B;1110;µgua;02/2026;05/02/2026;316,036;323,625;7,589;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944524/photo-da794ff4.jpg
B;1111;µgua;02/2026;05/02/2026;152,659;159,965;7,306;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944527/photo-3a58c518.jpg
B;1112;µgua;02/2026;05/02/2026;194,242;202,871;8,629;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944530/photo-9682152f.jpg
B;1201;µgua;02/2026;05/02/2026;88,959;90,838;1,879;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944533/photo-da3e96fd.jpg
B;1202;µgua;02/2026;05/02/2026;420,552;424,23;3,678;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944536/photo-4473807c.jpg
B;1203;µgua;02/2026;05/02/2026;334,979;343,938;8,959;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944539/photo-f417eba1.jpg
B;1204;µgua;02/2026;05/02/2026;242,447;245,646;3,199;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944542/photo-001dc821.jpg
B;1205;µgua;02/2026;05/02/2026;350,211;356,817;6,606;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944545/photo-01fe9550.jpg
B;1206;µgua;02/2026;05/02/2026;47,415;52,968;5,553;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944548/photo-1a24e977.jpg
B;1207;µgua;02/2026;05/02/2026;247,611;251,99;4,379;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944551/photo-1c95c0f6.jpg
B;1208;µgua;02/2026;05/02/2026;117,606;123,909;6,303;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944554/photo-fc6b9022.jpg
B;1209;µgua;02/2026;05/02/2026;266,608;273,268;6,66;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944557/photo-d0df9fef.jpg
B;1210;µgua;02/2026;05/02/2026;455,672;466,88;11,208;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944560/photo-4675be92.jpg
B;1211;µgua;02/2026;05/02/2026;278,006;278,006;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944563/photo-4289c4de.jpg
B;1212;µgua;02/2026;05/02/2026;287,564;290,238;2,674;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944566/photo-0808b5ce.jpg
B;1301;µgua;02/2026;05/02/2026;187,552;190,616;3,064;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944569/photo-58ced840.jpg
B;1302;µgua;02/2026;05/02/2026;185,524;198,084;12,56;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944572/photo-b602b468.jpg
B;1303;µgua;02/2026;05/02/2026;142,245;142,793;0,548;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944575/photo-d786a879.jpg
B;1304;µgua;02/2026;05/02/2026;93,295;93,296;0,001;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944578/photo-16e34c7b.jpg
B;1305;µgua;02/2026;05/02/2026;57,951;60,94;2,989;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944581/photo-a1cb31c3.jpg
B;1306;µgua;02/2026;05/02/2026;358,256;365,23;6,974;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944584/photo-d0045cae.jpg
B;1307;µgua;02/2026;05/02/2026;149,881;158,656;8,775;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944587/photo-58a306eb.jpg
B;1308;µgua;02/2026;05/02/2026;113,854;116,876;3,022;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944590/photo-403369cf.jpg
B;1309;µgua;02/2026;05/02/2026;297,328;299,113;1,785;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944593/photo-ed91a1c4.jpg
B;1310;µgua;02/2026;05/02/2026;104;104,018;0,018;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944596/photo-5aa3aacd.jpg
B;1311;µgua;02/2026;05/02/2026;230,354;239,955;9,601;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944599/photo-e6806142.jpg
B;1312;µgua;02/2026;05/02/2026;135,88;139,025;3,145;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944602/photo-773b81e8.jpg
C;201;µgua;02/2026;30/01/2026;117,129;124,171;7,042;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944605/photo-d38f8120.jpg
C;202;µgua;02/2026;30/01/2026;497,828;509,103;11,275;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944608/photo-ba215333.jpg
C;203;µgua;02/2026;30/01/2026;169,815;177,303;7,488;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944611/photo-a0fcdfd9.jpg
C;204;µgua;02/2026;30/01/2026;385,315;393,139;7,824;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944614/photo-af9a2cf6.jpg
C;205;µgua;02/2026;30/01/2026;211,269;211,75;0,481;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944617/photo-5b167290.jpg
C;206;µgua;02/2026;30/01/2026;6,367;9,787;3,42;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944620/photo-705ff0f4.jpg
C;207;µgua;02/2026;30/01/2026;170,929;173,828;2,899;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944623/photo-7de1c501.jpg
C;208;µgua;02/2026;30/01/2026;162,862;165,607;2,745;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944626/photo-25135f5a.jpg
C;209;µgua;02/2026;30/01/2026;60,426;61,002;0,576;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944629/photo-8903abae.jpg
C;210;µgua;02/2026;30/01/2026;2,823;2,825;0,002;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944632/photo-f3ecc3f0.jpg
C;211;µgua;02/2026;30/01/2026;12,691;12,692;0,001;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944635/photo-b7b143f0.jpg
C;212;µgua;02/2026;30/01/2026;358,355;363,299;4,944;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944638/photo-4c28b1b4.jpg
C;301;µgua;02/2026;30/01/2026;284,605;289,31;4,705;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944641/photo-69423aaa.jpg
C;302;µgua;02/2026;30/01/2026;121,261;127,281;6,02;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944644/photo-529c6c1d.jpg
C;303;µgua;02/2026;30/01/2026;132,747;138,682;5,935;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944647/photo-2abeb60c.jpg
C;304;µgua;02/2026;30/01/2026;77,442;80,803;3,361;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944650/photo-e076e621.jpg
C;305;µgua;02/2026;30/01/2026;136,177;138,778;2,601;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944653/photo-72f2af9b.jpg
C;306;µgua;02/2026;30/01/2026;236,724;242,555;5,831;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944656/photo-91df2531.jpg
C;307;µgua;02/2026;30/01/2026;359,043;365,097;6,054;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944659/photo-6ad4dd1b.jpg
C;308;µgua;02/2026;30/01/2026;238,696;243,502;4,806;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944662/photo-354e3cca.jpg
C;309;µgua;02/2026;30/01/2026;98,335;101,131;2,796;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944665/photo-0d7b09fe.jpg
C;310;µgua;02/2026;30/01/2026;448,551;454,4;5,849;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944668/photo-f1440e04.jpg
C;311;µgua;02/2026;30/01/2026;402,348;410,727;8,379;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944671/photo-3d3e443c.jpg
C;312;µgua;02/2026;30/01/2026;118,705;120,939;2,234;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944674/photo-3509b433.jpg
C;401;µgua;02/2026;30/01/2026;177,267;182,279;5,012;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944677/photo-acc30cc2.jpg
C;402;µgua;02/2026;30/01/2026;9,999;9,999;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944680/photo-1d636cfc.jpg
C;403;µgua;02/2026;30/01/2026;242,744;252,266;9,522;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944683/photo-041184df.jpg
C;404;µgua;02/2026;30/01/2026;361,239;367,909;6,67;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944686/photo-2ee07da7.jpg
C;405;µgua;02/2026;30/01/2026;66,96;69,933;2,973;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944689/photo-463600eb.jpg
C;406;µgua;02/2026;30/01/2026;363,482;369,311;5,829;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944692/photo-d49b839f.jpg
C;407;µgua;02/2026;30/01/2026;473,51;477,868;4,358;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944695/photo-e7f733c4.jpg
C;408;µgua;02/2026;30/01/2026;298,653;304,284;5,631;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944698/photo-a264eb3b.jpg
C;409;µgua;02/2026;30/01/2026;140,413;147,287;6,874;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944701/photo-b09c2251.jpg
C;410;µgua;02/2026;30/01/2026;2,195;2,195;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944704/photo-6fc399c3.jpg
C;411;µgua;02/2026;30/01/2026;82,999;85,599;2,6;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944707/photo-d5a42e3d.jpg
C;412;µgua;02/2026;30/01/2026;4,981;4,982;0,001;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944710/photo-c387ae8d.jpg
C;501;µgua;02/2026;30/01/2026;307,379;311,839;4,46;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944713/photo-c526837c.jpg
C;502;µgua;02/2026;30/01/2026;534,782;541,967;7,185;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944716/photo-828f6f3c.jpg
C;503;µgua;02/2026;30/01/2026;48,885;55,534;6,649;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944719/photo-2a073ec3.jpg
C;504;µgua;02/2026;30/01/2026;180,319;182,497;2,178;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944722/photo-0ed8eca3.jpg
C;505;µgua;02/2026;30/01/2026;318,277;324,692;6,415;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944725/photo-73ddccd6.jpg
C;506;µgua;02/2026;30/01/2026;360,145;372,103;11,958;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944728/photo-75774499.jpg
C;507;µgua;02/2026;30/01/2026;345,219;349,057;3,838;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944731/photo-43a77237.jpg
C;508;µgua;02/2026;30/01/2026;258,304;259,947;1,643;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944734/photo-5288f36f.jpg
C;509;µgua;02/2026;30/01/2026;317,893;325,703;7,81;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944737/photo-e52e5c95.jpg
C;510;µgua;02/2026;30/01/2026;79,826;80,796;0,97;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944740/photo-552b134e.jpg
C;511;µgua;02/2026;30/01/2026;78,007;80,969;2,962;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944743/photo-ef4b8efb.jpg
C;512;µgua;02/2026;30/01/2026;186,432;186,432;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944746/photo-458f8268.jpg
C;601;µgua;02/2026;30/01/2026;26,367;28,173;1,806;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944749/photo-3a474842.jpg
C;612;µgua;02/2026;30/01/2026;179,045;182,062;3,017;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944752/photo-d08dd583.jpg
C;701;µgua;02/2026;05/02/2026;191,915;195,301;3,386;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944755/photo-4bcb7006.jpg
C;702;µgua;02/2026;05/02/2026;324,098;331,398;7,3;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944758/photo-7532544d.jpg
C;703;µgua;02/2026;05/02/2026;394,134;394,134;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944761/photo-335d4f46.jpg
C;704;µgua;02/2026;05/02/2026;77,453;77,453;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944764/photo-b6a80a97.jpg
C;705;µgua;02/2026;05/02/2026;171,91;171,911;0,001;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944767/photo-b753c372.jpg
C;706;µgua;02/2026;05/02/2026;288,762;297,038;8,276;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944770/photo-860be5e8.jpg
C;707;µgua;02/2026;05/02/2026;331,953;335,171;3,218;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944773/photo-a1c30d02.jpg
C;708;µgua;02/2026;05/02/2026;295,216;305,97;10,754;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944776/photo-9160ef77.jpg
C;709;µgua;02/2026;05/02/2026;206,947;217,319;10,372;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944779/photo-841a2ac8.jpg
C;710;µgua;02/2026;05/02/2026;192,402;193,817;1,415;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944782/photo-0dc3ffcf.jpg
C;711;µgua;02/2026;05/02/2026;1,652;1,653;0,001;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944785/photo-b00a5696.jpg
C;712;µgua;02/2026;05/02/2026;1,476;1,476;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944788/photo-3f6b149b.jpg
C;801;µgua;02/2026;05/02/2026;97,362;99,404;2,042;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944791/photo-d14e03ec.jpg
C;802;µgua;02/2026;05/02/2026;425,224;434,035;8,811;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944794/photo-5dc3ae14.jpg
C;803;µgua;02/2026;05/02/2026;221,614;226,533;4,919;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944797/photo-27ee7fb2.jpg
C;804;µgua;02/2026;05/02/2026;62,187;62,187;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944800/photo-ccb9995c.jpg
C;805;µgua;02/2026;05/02/2026;77,726;79,927;2,201;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944803/photo-b5cdbffb.jpg
C;806;µgua;02/2026;05/02/2026;391,256;412,514;21,258;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944806/photo-441d00e3.jpg
C;807;µgua;02/2026;05/02/2026;357,651;366,96;9,309;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944809/photo-02d389ef.jpg
C;808;µgua;02/2026;05/02/2026;158,135;160,48;2,345;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944812/photo-23041e53.jpg
C;809;µgua;02/2026;05/02/2026;211,758;217,386;5,628;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944815/photo-86d810eb.jpg
C;810;µgua;02/2026;05/02/2026;294,379;308,034;13,655;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944818/photo-d3cad2b6.jpg
C;811;µgua;02/2026;05/02/2026;392,376;400,933;8,557;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944821/photo-8d93c64a.jpg
C;812;µgua;02/2026;05/02/2026;406,742;415,725;8,983;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944824/photo-873f31a7.jpg
C;901;µgua;02/2026;05/02/2026;163,155;169,34;6,185;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944827/photo-d32e5cce.jpg
C;902;µgua;02/2026;05/02/2026;112,364;120,705;8,341;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944830/photo-f572a629.jpg
C;903;µgua;02/2026;05/02/2026;425,152;429,658;4,506;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944833/photo-0c622c78.jpg
C;904;µgua;02/2026;05/02/2026;277,787;286,215;8,428;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944836/photo-e6fa4025.jpg
C;905;µgua;02/2026;05/02/2026;68,189;71,269;3,08;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944839/photo-ff3638ec.jpg
C;906;µgua;02/2026;05/02/2026;143,581;147,957;4,376;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944842/photo-c58ef89b.jpg
C;907;µgua;02/2026;05/02/2026;327,523;336,04;8,517;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944845/photo-ab5b996c.jpg
C;908;µgua;02/2026;05/02/2026;431,742;443,513;11,771;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944848/photo-4124c139.jpg
C;909;µgua;02/2026;05/02/2026;209,967;211,589;1,622;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944851/photo-560003d1.jpg
C;910;µgua;02/2026;05/02/2026;59,071;59,896;0,825;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944854/photo-8c9d37d8.jpg
C;911;µgua;02/2026;05/02/2026;32,977;37,698;4,721;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944857/photo-46bd8bb4.jpg
C;912;µgua;02/2026;05/02/2026;52,557;53,725;1,168;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944860/photo-6cdf9f52.jpg
C;1001;µgua;02/2026;30/01/2026;111,412;111,412;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944863/photo-04422a7d.jpg
C;1002;µgua;02/2026;30/01/2026;325,745;328,406;2,661;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944866/photo-7711da00.jpg
C;1003;µgua;02/2026;30/01/2026;413,742;422,922;9,18;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944869/photo-c1f0218e.jpg
C;1004;µgua;02/2026;30/01/2026;167,149;167,589;0,44;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944872/photo-20f433b0.jpg
C;1005;µgua;02/2026;30/01/2026;94,991;102,723;7,732;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944875/photo-e1bea1dc.jpg
C;1006;µgua;02/2026;30/01/2026;344,502;350,205;5,703;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944878/photo-1b9f7dfa.jpg
C;1007;µgua;02/2026;30/01/2026;240,139;242,481;2,342;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944881/photo-f8fd19e2.jpg
C;1008;µgua;02/2026;30/01/2026;9,756;13,723;3,967;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944884/photo-b0a56b59.jpg
C;1009;µgua;02/2026;30/01/2026;52,422;54,43;2,008;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944887/photo-ee497901.jpg
C;1010;µgua;02/2026;30/01/2026;4,231;4,231;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944890/photo-36b6109c.jpg
C;1011;µgua;02/2026;30/01/2026;76,704;82,319;5,615;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944893/photo-5b2764c2.jpg
C;1012;µgua;02/2026;30/01/2026;445,601;454,806;9,205;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944896/photo-048a72e1.jpg
C;1101;µgua;02/2026;30/01/2026;150,29;152,808;2,518;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944899/photo-0ba62b09.jpg
C;1102;µgua;02/2026;30/01/2026;109,917;117,602;7,685;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944902/photo-22a8f195.jpg
C;1103;µgua;02/2026;30/01/2026;500,568;510,809;10,241;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944905/photo-31493009.jpg
C;1104;µgua;02/2026;30/01/2026;130,335;139,785;9,45;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944908/photo-19eaec3f.jpg
C;1105;µgua;02/2026;30/01/2026;161,712;166,608;4,896;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944911/photo-0c9af7ce.jpg
C;1106;µgua;02/2026;30/01/2026;396,517;401,397;4,88;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944914/photo-f94de1c6.jpg
C;1107;µgua;02/2026;30/01/2026;279,823;287,262;7,439;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944917/photo-77b2cf45.jpg
C;1108;µgua;02/2026;30/01/2026;511,943;520,745;8,802;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944920/photo-ea32bae8.jpg
C;1109;µgua;02/2026;30/01/2026;202,109;209,15;7,041;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944923/photo-7ded8cb8.jpg
C;1110;µgua;02/2026;30/01/2026;6,218;9,789;3,571;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944926/photo-7651dc4a.jpg
C;1111;µgua;02/2026;30/01/2026;141,964;146,371;4,407;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944929/photo-10f9162f.jpg
C;1112;µgua;02/2026;30/01/2026;121,759;121,923;0,164;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944932/photo-da2f1cde.jpg
C;1201;µgua;02/2026;30/01/2026;316,68;321,104;4,424;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944935/photo-d721a440.jpg
C;1202;µgua;02/2026;30/01/2026;485,224;488,895;3,671;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944938/photo-17b24f04.jpg
C;1203;µgua;02/2026;30/01/2026;40,445;43,387;2,942;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944941/photo-bf518af9.jpg
C;1204;µgua;02/2026;30/01/2026;249,174;249,174;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944944/photo-a7a97a2b.jpg
C;1205;µgua;02/2026;30/01/2026;159,891;162,102;2,211;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944947/photo-4b4715cf.jpg
