Bloco;Unidade;Tipo;Mˆs;Data Leitura;Leitura Anterior;Leitura Atual;Consumo;Custo;Custo Adicional;Total;Houve Troca de Medidor?;Validade Medidor;Observa‡Æo;Imagem
B;611;G s;02/2026;06/02/2026;146,178;146,178;0;0;0;0;NÆo;;;
C;602;G s;02/2026;06/02/2026;0,222;0,222;0;0;0;0;NÆo;;;
C;603;G s;02/2026;06/02/2026;69,056;69,056;0;0;0;0;NÆo;;;
C;604;G s;02/2026;06/02/2026;47,676;47,676;0;0;0;0;NÆo;;;
C;605;G s;02/2026;06/02/2026;126,767;126,767;0;0;0;0;NÆo;;;
C;606;G s;02/2026;06/02/2026;59,571;59,571;0;0;0;0;NÆo;;;
C;607;G s;02/2026;06/02/2026;50,738;50,738;0;0;0;0;NÆo;;;
C;608;G s;02/2026;06/02/2026;118,135;118,135;0;0;0;0;NÆo;;;
C;609;G s;02/2026;06/02/2026;37,736;37,736;0;0;0;0;NÆo;;;
C;610;G s;02/2026;06/02/2026;30,447;30,447;0;0;0;0;NÆo;;;
C;611;G s;02/2026;06/02/2026;10,829;10,829;0;0;0;0;NÆo;;;
